hash_id,id,hn,sample_collection_date,date_of_submission,sex,species,submitted_sample,collect_method,vitek_id,bact_species,bact_genus,vet_read,vet_recommend,report_issued_date,filename,S/I/R_amikacin,S/I/R_amoxicillin/clavulanic acid,S/I/R_ampicillin,S/I/R_cefalexin,S/I/R_cefalotin,S/I/R_cefovecin,S/I/R_cefpodoxime,S/I/R_ceftiofur,S/I/R_chloramphenicol,S/I/R_doxycycline,S/I/R_enrofloxacin,S/I/R_esbl,S/I/R_gentamicin,S/I/R_imipenem,S/I/R_marbofloxacin,S/I/R_neomycin,S/I/R_nitrofurantoin,S/I/R_piperacillin,S/I/R_polymyxin b,S/I/R_pradofloxacin,S/I/R_rifampicin,S/I/R_tetracycline,S/I/R_tobramycin,S/I/R_trimethoprim/sulfamethoxazole,amikacin,amoxicillin/clavulanic acid,azithromycin,cefalexin,cefazolin,cefixime,cefovecin,cefpodoxime,ceftriaxone,chloramphenicol,clindamycin,doxycycline,enrofloxacin,fluconazole,fosfomycin,gentamicin,imipenem,marbofloxacin,metronidazole,minocycline,nitrofurantoin,piperacillin/tazobactam,polymyxin b,pradofloxacin,rifampicin,tetracycline,trimethoprim/sulfamethoxazole,vancomycin
3577415011852503126,GN_3137,6311802,2020-10-05,2020-10-05,female,dog,abdominal cavity,unknown,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-10-12,6311802_12.10.2020_GN_2020.docx,S,S,S,S,S,S,S,S,S,S,S,-,S,S,S,S,S,,,S,,S,,S,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6207575546029593887,GN_1778,6102736,2019-04-24,2019-04-24,female,dog,abscess,unknown,GN,pasteurella canis,pasteurella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-04-30,6102736_30.04.2019_GN.docx,,S,I,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2312720625208777299,GN_1915,6201259,2019-01-27,2019-01-27,male,cat,other,unknown,GN,pasteurella canis,pasteurella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-01-31,6201259_31.01.2019_GN.docx,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3276432039310994092,GN_2783,5504400,2020-08-18,2020-08-18,male,dog,open wound,unknown,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-08-21,5504400_21.08.2020_GN_2020.docx,S,R,R,R,R,S,S,S,S,R,I,-,S,S,S,S,S,,,I,,R,,S,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-4217154924995417166,GN_598,6007807,2017-05-22,2017-05-22,female,cat,purulent,unknown,GN,pseudomonas aeruginosa,pseudomonas,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-05-30,6007807_30.05.2017_GN.docx,S,R,R,R,,R,R,R,R,,I,,R,S,S,,R,S,S,,,R,S,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2194970513156957854,GN_1105,6105532,2018-06-23,2018-06-23,unknown,cat,wound,unknown,GN,stenotrophomonas maltophilia,stenotrophomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-06-28,6105532_28.06.2018_GN.docx,,,,,,,,,,,,,,,,,,,,,,,,S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2625048252637793481,GN_640,6009927,2017-06-30,2017-06-30,male,dog,wound,unknown,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-07-13,6009927_13.07.2017_GN.docx,S,S,R,S,,S,S,S,S,,I,-,S,S,S,,I,R,,,,R,S,S,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5118322643107903622,GN_3414,6306717,2020-06-18,2020-06-18,female,cat,open wound,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-06-24,6306717_24.06.2020_GN_2020.docx,S,,,,,,,,,,I,,I,S,S,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-6221220324452254642,GN_1515,6117065,2018-12-06,2018-12-06,male,cat,urine,catheterization,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-12-12,6117065_12.12.2018_GN.docx,S,S,S,S,,S,S,S,S,,R,-,S,S,R,,S,S,,,,S,S,S,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-2939200783077961741,GN_1618,5716170,2019-03-12,2019-03-12,female,dog,urine,cystocentesis,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-03-15,5716170_15.03.2019_GN.docx,R,,,,,,,,,,I,,S,S,S,,,S,,,,,S,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-8013485165778868058,GN_2537,6109587,2020-01-24,2020-01-24,male,dog,urine,cystocentesis,GN,proteus mirabilis,proteus,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-01-29,6109587_29.01.2020_GN_2020.docx,S,S,S,S,S,S,S,S,I,R,S,,S,I,S,S,R,,,S,,R,,S,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6759110296289752469,GN_1110,6107630,2018-06-14,2018-06-14,male,dog,ub mucosa,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-06-20,6107630_20.06.2018_GN.docx,S,,,,,,,,,,R,,S,R,R,,,S,,,,,S,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7078164894222646521,GN_1112,6107816,2018-05-26,2018-05-26,male,cat,urine,cystocentesis,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-06-01,6107816_01.06.2018_GN.docx,R,,,,,,,,,,R,,R,I,R,,,R,,,,,R,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6074767139942867882,GN_86,5902297,2016-09-05,2016-09-05,male,dog,other,unknown,GN,pseudomonas aeruginosa,pseudomonas,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2016-09-12,5902297_12_09_16_GN.docx,S,R,R,R,,R,R,R,R,,I,,S,S,S,,R,S,S,,,R,S,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-177169810474935996,GN_2765,6205485,2020-05-21,2020-05-21,male,cat,other,unknown,GN,pasteurella multocida,pasteurella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-05-27,6205485_27.05.2020_GN_2020.docx,,S,S,S,,,S,S,S,,S,,S,S,S,S,,,,S,,S,,S,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-2849653228602614127,GN_1603,5705982,2019-05-26,2019-05-26,unknown,cat,other,unknown,GN,pasteurella multocida,pasteurella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-05-30,5705982_30.05.2019_GN.docx,,S,S,S,,,S,S,S,,S,,S,S,S,,,,,,,S,,S,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8325133249931343177,GN_488,6001014,2017-02-02,2017-02-02,male,dog,other,unknown,GN,pseudomonas aeruginosa,pseudomonas,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-02-08,6001014_08.02.2017_GN.docx,R,R,R,R,,R,R,R,R,,R,,R,S,I,,R,S,S,,,R,R,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6206318349238880836,GN_2429,รพส.เจริญสุข (Bob),,2019-02-12,unknown,dog,other,unknown,GN,enterobacter cloacae complex,enterobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-02-15,รพส.เจริญสุข (BOB)_15.02.2019_GN.docx,S,R,,R,,R,I,S,S,,S,,S,R,S,,I,S,,,,S,S,S,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5235079649279991802,GN_2164,6209433,2019-07-22,2019-07-22,female,dog,urine,catheterization,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-07-25,6209433_25.07.2019_GN.docx,R,,,,,,,,,,R,,R,S,R,,,I,,,,,R,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
430036447188099280,GN_1345,6017605,2018-10-13,2018-10-13,male,dog,urine,catheterization,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-10-19,6017605_19.10.2018_GN.docx,S,R,R,R,,R,R,R,R,,R,-,R,S,R,,I,R,,,,R,I,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5430642420234237696,GN_1678,5909283,2019-12-09,2019-12-09,female,dog,urine,cystocentesis,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-12-13,5909283_13.12.2019_GN.docx,S,S,R,S,S,S,S,S,S,S,S,-,S,S,S,S,I,,,S,,S,,S,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
730306110750341495,GN_1747,6010347,2019-06-14,2019-06-14,female,dog,urine,cystocentesis,GN,klebsiella pneumoniae ssp pneumoniae,klebsiella,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-06-19,6010347_19.06.2019_GN.docx,R,I,R,S,,S,S,I,S,,I,-,S,I,S,,I,R,,,,S,R,S,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-3150142081246470399,GN_2476,6216638,2019-12-25,2019-12-25,male,dog,other,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-01-07,6216638_07.01.2020_GN_2020.docx,S,,,,,,,,,,S,,S,S,S,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-2047824266800451455,GN_1254,6111702,2018-08-21,2018-08-21,male,dog,surgical site,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-08-29,6111702_29.08.2018_GN.docx,S,,,,,,,,,,I,,R,S,S,,,S,,,,,R,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3984887397143020446,GN_3164,6312995,2020-10-28,2020-10-28,female,cat,open wound,unknown,GN,serratia marcescens,serratia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-11-03,6312995_03.11.2020_GN_2020.docx,S,R,,R,R,S,,S,I,S,S,,S,,S,S,R,,,S,,R,,S,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-4184488098851131923,GN_766,6016583,2017-11-06,2017-11-06,male,dog,urine,cystocentesis,GN,proteus mirabilis,proteus,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-11-10,6016583_10.11.2017_GN.docx,S,S,S,R,,S,S,S,S,,S,,S,,S,,R,S,,,,R,S,S,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-9197535815418344747,GN_512,6002617,2017-02-16,2017-02-16,female,cat,wound,unknown,GN,escherichia coli,escherichia,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,อ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-02-21,6002617_21.02.2017_GN.docx,R,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,R,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1167224270711334929,GN_1883,6200400,2019-01-09,2019-01-09,male,dog,other,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2019-01-14,6200400_14.01.2019_GN.docx,S,,,,,,,,,,R,,S,I,I,,,S,,,,,S,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1641354870983809198,GN_1357,6111000,2018-09-26,2018-09-26,male,cat,nasal cavity,unknown,GN,pseudomonas aeruginosa,pseudomonas,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-10-03,6111000_03.10.2018_GN.docx,S,,,,,,,,,,R,,S,S,R,,,S,,,,,S,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
-4489994742165926026,GN_2513,6300648,2020-01-14,2020-01-14,male,cat,urine,cystocentesis,GN,proteus mirabilis,proteus,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2020-01-20,6300648_20.01.2020_GN_2020.docx,S,S,S,S,S,S,S,S,S,R,S,,S,I,S,S,R,,,I,,R,,S,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
998761921069271468,GN_1321,รพส.ทองหล่อ พระราม 9 (เจมส์จิ),2018-09-22,2018-09-24,unknown,dog,other,unknown,GN,enterobacter cloacae complex,enterobacter,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-09-26,รพส.ทองหล่อ พระราม 9 (เจมส์จิ)_26.09.2018_GN.docx,S,R,,R,,R,R,R,I,,R,,R,S,R,,I,R,,,,R,R,R,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5218539896121612061,GN_403,5902292,2017-09-17,2017-09-17,female,dog,urine,catheterization,GN,escherichia coli,escherichia,อ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2017-09-21,5902292_21.09.2017_GN .docx,S,R,R,R,,R,R,R,S,,R,+,R,S,R,,S,R,,,,R,I,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
8536504857637883397,GN_1089,5908599,2018-06-01,2018-06-01,male,dog,ub mucosa,unknown,GN,escherichia coli,escherichia,ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์,ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง,2018-06-07,5908599_07.06.2018_GN.docx,S,R,R,R,,R,R,R,R,,R,+,R,S,R,,S,R,,,,R,I,S,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
