id,hn,species,submitted_sample,collect_method,vitek_id,bact_species_1,bact_family,amikacin,amoxicillin/clavulanic acid,ampicillin,cefalexin,cefalotin,cefovecin,cefpodoxime,ceftiofur,chloramphenicol,doxycycline,enrofloxacin,esbl,gentamicin,imipenem,marbofloxacin,neomycin,nitrofurantoin,piperacillin,polymyxin b,pradofloxacin,rifampin,tetracycline,tobramycin,trimethoprim/sulfamethoxazole,answer0,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,ans_trimethoprim/sulfamethoxazole,ans_marbofloxacin,ans_cefovecin,ans_amoxicillin/clavulanic acid,ans_amikacin,ans_imipenem,ans_enrofloxacin,ans_cefalexin,ans_nitrofurantoin,ans_gentamicin,ans_doxycycline,ans_cefixime,ans_fosfomycin,ans_ceftriaxone,ans_piperacillin,ans_pradofloxacin,ans_metronidazole,ans_cefazolin,ans_colistin (polymyxin e),ans_tetracycline,ans_clindamycin,filename
--	การติดเชื้อในช่องท้องจัดเป็น medical emergency มีอันตรายและความเสี่ยงที่ทำให้เกิดการติดเชื้อทั่วร่างกาย จำเป็นต้องใช้ยาต้านจุลชีพตามระบบ แนะนำให้ใช้ยาฉีดมากกว่ายากิน ซึ่งยาที่แนะนำ ได้แก่
	--	Marbofloxacin 11-22 mg/kg q24h หรือแบ่งให้ 5.5-11 mg/kg q24h SC, IV (หรือ PO AC ขึ้นกับความรุนแรงของอาการ) for at least 7 d หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 2-3 วัน
	--	(หากอาการไม่รุนแรง) Sulfamethoxazole/trimethoprim 30 mg/kg q12h PO AC for at least 7 d หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 2-3 วัน
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 6 ธันวาคม พ.ศ.2562",burkholderia cepacia group,burkholderia,R,,,,,,,,R,S,R,,R,R,S,,,,,,,R,,S,marbofloxacin,trimethoprim/sulfamethoxazole,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2164,6215505,dog,BAL,"NA
VITEK ID/AST card
GN/GN-AST
Isolate No.
MIC2601/2019
3)	ผลจากห้องปฏิบัติการ (Vitek®):	
Bacterial Species identification
 Sphingomonas paucimobilis 
Antimicrobials
Results
MIC
S/I/R
ESBL
NA
NA
Ampicillin
NA
NA
Amoxicillin/clavulanic acid
NA
NA
Cephalexin
NA
NA
Cephalothin
>=64
NA
Cefpodoxime
NA
NA
Cefovecin
TRM
NA
Ceftiofur
NA
NA
Imipenem
TRM
NA
Amikacin
NA
NA
Antimicrobials
Results
MIC
S/I/R
Gentamicin
NA
NA
Neomycin
NA
NA
Enrofloxacin
NA
NA
Marbofloxacin
NA
NA
Pradofloxacin
NA
NA
Doxycycline
NA
NA
Tetracycline
NA
NA
Nitrofurantoin
NA
NA
Chloramphenicol
NA
NA
Sulfamethoxazole/trimethoprim
TRM
NA
4)	Recommendation of antimicrobial choices
Bacterial Species identification
Sphingomonas paucimobilis
--	ชุดทดสอบ Vitek ไม่รองรับการทดสอบความไวรับของเชื้อนี้ ส่งผลกลับไปทำ disk diffusion test
--		ผลความไวรับเชื้อแสดงความไวรับต่อยาจาก disk diffusion test แสดงดังนี้ Amikacin (0 mm), Gentamicin (0 mm), Imipenem (30 mm), Enrofloxacin (34 mm), Marbofloxacin (38 mm), Sulfamethoxazole/trimethoprim (32 mm) 
--		การติดเชื้อในช่องอกจัดเป็น medical emergency มีอันตรายและความเสี่ยงที่ทำให้เกิดการติดเชื้อทั่วร่างกาย จำเป็นต้องใช้ยาต้านจุลชีพตามระบบ แนะนำให้ใช้ยาฉีดมากกว่ายากิน ซึ่งยาที่แนะนำ ได้แก่
	--		Enrofloxacin 5.5-11 mg/kg q24h SC, IV (diluted) (หรือ PO AC ขึ้นกับความรุนแรงของอาการ) for at least 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
	--		Marbofloxacin 5.5-11 mg/kg q24h SC, IV (หรือ PO AC ขึ้นกับความรุนแรงของอาการ) for at least 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 26 ธันวาคม พ.ศ.2562","รวจห้องปฏิบัติการจุลชีววิทยา 
		Results of Antimicrobial Susceptibility Testing (AST)
		HN 6215505 Clinician น.สพ.ทศพร
		รายงานผลตรวจห้องปฏิบัติการจุลชีววิทยา 
		Results of Antimicrobial Susceptibility Testing (AST)
		HN 6215505 Clinician น.สพ.ทศพร
----media/image2.png----
1)	ข้อมูลการส่ง และประวัติของตัวอย่าง	
Date of sample collection
 9 Dec 2019
Date of submission
9 Dec 2019
Owner
ศุภวัฒน์  ประพัฒน์พรกุล
Patient
โชกุน
Species
Dog
Breed
French Bulldog
Sex
Male
Birth date
14 Dec 2015
2)	ข้อมูลห้องปฏิบัติการ
Submitted sample
BAL
Method of collection
NA
VITEK ID/AST card
GN/GN-AST
Isolate No.
MIC2601/2019
3)	ผลจากห้องปฏิบัติการ (Vitek®):	
Bacterial Species identification
 Sphingomonas paucimobilis 
Antimicrobials
Results
MIC
S/I/R
ESBL
NA
NA
Ampicillin
NA
NA
Amoxicillin/clavulanic acid
NA
NA
Cephalexin
NA
NA
Cephalothin
>=64
NA
Cefpodoxime
NA
NA
Cefovecin
TRM
NA
Ceftiofur
NA
NA
Imipenem
TRM
NA
Amikacin
NA
NA
Antimicrobials
Results
MIC
S/I/R
Gentamicin
NA
NA
Neomycin
NA
NA
Enrofloxacin
NA
NA
Marbofloxacin
NA
NA
Pradofloxacin
NA
NA
Doxycycline
NA
NA
Tetracycline
NA
NA
Nitrofurantoin
NA
NA
Chloramphenicol
NA
NA
Sulfamethoxazole/trimethoprim
TRM
NA
4)	Recommendation of antimicrobial choices
Bacterial Species identification
Sphingomonas paucimobilis
--	ชุดทดสอบ Vitek ไม่รองรับการทดสอบความไวรับของเชื้อนี้ ส่งผลกลับไปทำ disk diffusion test
--		ผลความไวรับเชื้อแสดงความไวรับต่อยาจาก disk diffusion test แสดงดังนี้ Amikacin (0 mm), Gentamicin (0 mm), Imipenem (30 mm), Enrofloxacin (34 mm), Marbofloxacin (38 mm), Sulfamethoxazole/trimethoprim (32 mm) 
--		การติดเชื้อในช่องอกจัดเป็น medical emergency มีอันตรายและความเสี่ยงที่ทำให้เกิดการติดเชื้อทั่วร่างกาย จำเป็นต้องใช้ยาต้านจุลชีพตามระบบ แนะนำให้ใช้ยาฉีดมากกว่ายากิน ซึ่งยาที่แนะนำ ได้แก่
	--		Enrofloxacin 5.5-11 mg/kg q24h SC, IV (diluted) (หรือ PO AC ขึ้นกับความรุนแรงของอาการ) for at least 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
	--		Marbofloxacin 5.5-11 mg/kg q24h SC, IV (หรือ PO AC ขึ้นกับความรุนแรงของอาการ) for at least 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 26 ธันวาคม พ.ศ.2562",sphingomonas paucimobilis,sphingomonas,,,,,,,,,,,,,,,,,,,,,,,,,enrofloxacin,marbofloxacin,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2165,6215654,dog,Urine,"Catheterization
VITEK ID/AST card
GN/GN-AST
Isolate No.
MIC2571/2019
3)	ผลจากห้องปฏิบัติการ (Vitek®):	
Bacterial Species identification
Serratia macescens (1.0x103 CFU/ml)
Antimicrobials
Results
MIC
S/I/R
ESBL
NA
NA
Ampicillin
NA
NA
Amoxicillin/clavulanic acid
>=32
R
Cephalexin
>=64
R
Cephalothin
>=64
R
Cefpodoxime
NA
NA
Cefovecin
1
S
Ceftiofur
<=1
S
Imipenem
NA
NA
Amikacin
<=2
S
Antimicrobials
Results
MIC
S/I/R
Gentamicin
<=1
S
Neomycin
<=2
S
Enrofloxacin
0.25
S
Marbofloxacin
<=0.5
S
Pradofloxacin
0.25
S
Doxycycline
4
S
Tetracycline
>=16
R
Nitrofurantoin
128
R
Chloramphenicol
8
S
Sulfamethoxazole/trimethoprim
<=20
S
4)	Recommendation of antimicrobial choices
Bacterial Species identification
Serratia macescens
--	จากการทำ urine quantitative culture บ่งชี้ว่าเป็น UTI
--	ยาต้านจุลชีพที่แนะนำ ตามลำดับ ได้แก่
	--	Sulfamethoxazole/trimethoprim 30 mg/kg q12h PO AC for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
	--	Enrofloxacin 5-10 mg/kg q24h PO AC for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์ 
	--	Marbofloxacin 5.5-11 mg/kg q24h PO AC for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 12 ธันวาคม พ.ศ.2562","รวจห้องปฏิบัติการจุลชีววิทยา 
		Results of Antimicrobial Susceptibility Testing (AST)
		HN 6215654 Clinician สพ.ญ.ศศิธร                                     
		รายงานผลตรวจห้องปฏิบัติการจุลชีววิทยา 
		Results of Antimicrobial Susceptibility Testing (AST)
		HN 6215654 Clinician สพ.ญ.ศศิธร                                     
----media/image2.png----
1)	ข้อมูลการส่ง และประวัติของตัวอย่าง	
Date of sample collection
4 Dec 2019
Date of submission
4 Dec 2019
Owner
เจษฎา เอกจินดากุล
Patient
ติงลี่
Species
Dog
Breed
Shih Tzu
Sex
Male
Birth date
Year 2007
2)	ข้อมูลห้องปฏิบัติการ
Submitted sample
Urine 
Method of collection
Catheterization
VITEK ID/AST card
GN/GN-AST
Isolate No.
MIC2571/2019
3)	ผลจากห้องปฏิบัติการ (Vitek®):	
Bacterial Species identification
Serratia macescens (1.0x103 CFU/ml)
Antimicrobials
Results
MIC
S/I/R
ESBL
NA
NA
Ampicillin
NA
NA
Amoxicillin/clavulanic acid
>=32
R
Cephalexin
>=64
R
Cephalothin
>=64
R
Cefpodoxime
NA
NA
Cefovecin
1
S
Ceftiofur
<=1
S
Imipenem
NA
NA
Amikacin
<=2
S
Antimicrobials
Results
MIC
S/I/R
Gentamicin
<=1
S
Neomycin
<=2
S
Enrofloxacin
0.25
S
Marbofloxacin
<=0.5
S
Pradofloxacin
0.25
S
Doxycycline
4
S
Tetracycline
>=16
R
Nitrofurantoin
128
R
Chloramphenicol
8
S
Sulfamethoxazole/trimethoprim
<=20
S
4)	Recommendation of antimicrobial choices
Bacterial Species identification
Serratia macescens
--	จากการทำ urine quantitative culture บ่งชี้ว่าเป็น UTI
--	ยาต้านจุลชีพที่แนะนำ ตามลำดับ ได้แก่
	--	Sulfamethoxazole/trimethoprim 30 mg/kg q12h PO AC for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
	--	Enrofloxacin 5-10 mg/kg q24h PO AC for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์ 
	--	Marbofloxacin 5.5-11 mg/kg q24h PO AC for 10-14 days หรือให้ยาต่อเนื่องจนอาการหายสนิท และให้ยาต่อไปอีก 1-2 สัปดาห์
ผศ.สพ.ญ.ดร.นิภัทรา สวนไพรินทร์, ผศ.น.สพ.ดร.ภัทรรัฐ จันทร์ฉายทอง ผู้ทำการอ่านผลและแนะนำ 12 ธันวาคม พ.ศ.2562",serratia marcescens,serratia,S,R,,R,R,S,,S,S,S,S,,S,,S,S,R,,,S,,R,,S,trimethoprim/sulfamethoxazole,enrofloxacin,marbofloxacin,,,,,,,,,,,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2166,6215682,dog,Fluid in distal jejunum (enterotomy),"NA
VITEK ID/AST card
